row_id,microbusiness_density
1021_2023-05-01,1.816424325158029
1021_2023-06-01,1.8188076105170068
1023_2022-11-01,1.653052967607659
1023_2022-12-01,1.6555452266786905
1023_2023-01-01,1.676011175543705
1023_2023-02-01,1.754059318747585
1023_2023-03-01,1.7946061303840146
1023_2023-04-01,1.8190985203047956
1023_2023-05-01,1.8147365067528691
1023_2023-06-01,1.8663542558588937
1025_2022-11-01,1.342161984173171
1025_2022-12-01,1.3698710559039668
1025_2023-01-01,1.3605936455280963
1025_2023-02-01,1.3119096323027635
1025_2023-03-01,1.3169596228518725
1025_2023-04-01,1.3306593060021672
1025_2023-05-01,1.320498152383865
1025_2023-06-01,1.312378162382484
1027_2022-11-01,1.6351768152359742
1027_2022-12-01,1.6145727413578062
1027_2023-01-01,1.6324114327366714
1027_2023-02-01,1.6745085752293898
1027_2023-03-01,1.6856891242923717
1027_2023-04-01,1.6687019130887206
1027_2023-05-01,1.647589868320739
1027_2023-06-01,1.655883816604385
1029_2022-11-01,1.313580660782706
1029_2022-12-01,1.311248546921394
1029_2023-01-01,1.3437762871776955
1029_2023-02-01,1.3726495115571842
1029_2023-03-01,1.3780910011631449
1029_2023-04-01,1.38305695545587
1029_2023-05-01,1.373115064940092
1029_2023-06-01,1.3758220408740642
1031_2022-11-01,2.213757603373344
1031_2022-12-01,2.2208640455971485
1031_2023-01-01,2.1950365237019693
1031_2023-02-01,2.1980007131094443
1031_2023-03-01,2.217317692137726
1031_2023-04-01,2.211930657659042
1031_2023-05-01,2.2128686484763893
1031_2023-06-01,2.2091667006688605
1033_2022-11-01,2.449536701610587
1033_2022-12-01,2.4465646290621494
1033_2023-01-01,2.4137236839853484
1033_2023-02-01,2.413918092817248
1033_2023-03-01,2.4284470620080008
1033_2023-04-01,2.4367178194114527
1033_2023-05-01,2.434526034827165
1033_2023-06-01,2.4362042588480968
1035_2022-11-01,1.0662148298368432
1035_2022-12-01,1.0518894709676032
1035_2023-01-01,1.0602386363401037
1035_2023-02-01,1.1007055967023927
1035_2023-03-01,1.071630127021355
1035_2023-04-01,1.375009413687583
1035_2023-05-01,1.3764999378334117
1035_2023-06-01,1.3423018320332005
1037_2022-11-01,0.8105398527940214
1037_2022-12-01,0.797364825981095
1037_2023-01-01,0.800449971523205
1037_2023-02-01,0.8174546847255697
1037_2023-03-01,0.8308000890192316
1037_2023-04-01,0.8273484639551991
1037_2023-05-01,0.8276596869258128
1037_2023-06-01,0.8557257700216608
1039_2022-11-01,1.675868494111585
1039_2022-12-01,1.6524586914620563
1039_2023-01-01,1.6512673871005992
1039_2023-02-01,1.6802925122324035
1039_2023-03-01,1.6701002472212565
1039_2023-04-01,1.6697086791453917
1039_2023-05-01,1.6584971842091063
1039_2023-06-01,1.6646907452429263
1041_2022-11-01,1.078872451756563
1041_2022-12-01,1.054785621360833
1041_2023-01-01,1.0776929869340648
1041_2023-02-01,1.049049813622583
1041_2023-03-01,1.0689520682791973
1041_2023-04-01,1.0727578398795006
1041_2023-05-01,1.0640825002897485
1041_2023-06-01,1.0960319381031316
1043_2022-11-01,2.6736770116238544
1043_2022-12-01,2.6749271388639078
1043_2023-01-01,2.643348700064871
1043_2023-02-01,2.640649907719345
1043_2023-03-01,2.6542388852067766
1043_2023-04-01,2.6732203692435914
1043_2023-05-01,2.658408552005498
1043_2023-06-01,2.6586861773777377
1045_2022-11-01,1.7727632928375698
1045_2022-12-01,1.7703557276657387
1045_2023-01-01,1.7705960265874627
1045_2023-02-01,1.884343226659502
1045_2023-03-01,1.8927825930319155
1045_2023-04-01,1.8979509686295117
1045_2023-05-01,1.8834121117709612
1045_2023-06-01,1.8983272159610456
1047_2022-11-01,1.4742658089172918
1047_2022-12-01,1.4798942961888135
1047_2023-01-01,1.4854284452329054
1047_2023-02-01,1.51211102175064
1047_2023-03-01,1.5139494306752062
1047_2023-04-01,1.5047506600946374
1047_2023-05-01,1.4982824974563869
1047_2023-06-01,1.4969266971465072
1049_2022-11-01,2.2655927960380846
1049_2022-12-01,2.277810802378818
1049_2023-01-01,2.2826362315909536
1049_2023-02-01,2.286873101166667
1049_2023-03-01,2.2788895554814497
1049_2023-04-01,2.295731678331774
1049_2023-05-01,2.305445697229587
1049_2023-06-01,2.2953676614728953
1051_2022-11-01,3.3549358987411684
1051_2022-12-01,3.360254821355264
1051_2023-01-01,3.31948903644446
1051_2023-02-01,3.2990555052224586
1051_2023-03-01,3.302006744553347
1051_2023-04-01,3.3067406843254257
1051_2023-05-01,3.2868182414584046
1051_2023-06-01,3.2855531595096785
1053_2022-11-01,1.9644625006137064
1053_2022-12-01,1.9506770746282425
1053_2023-01-01,1.9345867976279323
1053_2023-02-01,1.872656181448386
1053_2023-03-01,1.8799457677849263
1053_2023-04-01,1.9084615914770249
1053_2023-05-01,1.8948456105786196
1053_2023-06-01,1.9110671208489434
1055_2022-11-01,2.7343962534051163
1055_2022-12-01,2.745505465511363
1055_2023-01-01,2.7485227410118402
1055_2023-02-01,2.7722680701568767
1055_2023-03-01,2.7793492583106545
1055_2023-04-01,2.797600263957363
1055_2023-05-01,2.7940489871882956
1055_2023-06-01,2.8249280405971477
1057_2022-11-01,1.0758981795098224
1057_2022-12-01,1.099725282225292
1057_2023-01-01,1.1014264828389229
1057_2023-02-01,1.1668697705689164
1057_2023-03-01,1.1712386490654427
1057_2023-04-01,0.9809220289337085
1057_2023-05-01,0.9842727343240608
1057_2023-06-01,0.9505398580408968
1059_2022-11-01,1.9375288109789177
1059_2022-12-01,1.9193072750013151
1059_2023-01-01,1.909941153529286
1059_2023-02-01,2.0252252836497355
1059_2023-03-01,2.067802866650211
1059_2023-04-01,2.0846976167541484
1059_2023-05-01,2.0789027637564255
1059_2023-06-01,2.0818470595476772
1061_2022-11-01,1.4520361994951771
1061_2022-12-01,1.441581941122735
1061_2023-01-01,1.4209903582696055
1061_2023-02-01,1.4490842952350924
1061_2023-03-01,1.4250973866688978
1061_2023-04-01,1.4411877247827003
1061_2023-05-01,1.4480572949489454
1061_2023-06-01,1.441726249063643
1063_2022-11-01,1.4589638025845737
1063_2022-12-01,1.441160801733335
1063_2023-01-01,1.4330730342779845
1063_2023-02-01,1.3755916969415267
1063_2023-03-01,1.3852918205199973
1063_2023-04-01,1.4285374247382496
1063_2023-05-01,1.3979419427877895
1063_2023-06-01,1.3948338537765774
1065_2022-11-01,1.1499684740969833
1065_2022-12-01,1.1233607822880465
1065_2023-01-01,1.1184334163077434
1065_2023-02-01,1.1257478983425122
1065_2023-03-01,1.1435716454561897
1065_2023-04-01,1.1383677777206826
1065_2023-05-01,1.1585398938690936
1065_2023-06-01,1.1656463484563844
1067_2022-11-01,2.436501575950616
1067_2022-12-01,2.453924333323148
1067_2023-01-01,2.3906092776379673
1067_2023-02-01,2.4216799777339864
1067_2023-03-01,2.4302690674792315
1067_2023-04-01,2.44790101919052
1067_2023-05-01,2.431256175613853
1067_2023-06-01,2.4482887408384615
1069_2022-11-01,3.4244132637481135
1069_2022-12-01,3.426509631485146
1069_2023-01-01,3.3859512272273014
1069_2023-02-01,3.3280074816999163
1069_2023-03-01,3.352988555552083
1069_2023-04-01,3.35840230163361
1069_2023-05-01,3.358733365238019
1069_2023-06-01,3.3793028701795627
1071_2022-11-01,1.7835020588496022
1071_2022-12-01,1.77621101680433
1071_2023-01-01,1.766007806003863
1071_2023-02-01,1.73536549798094
1071_2023-03-01,1.7347613614653628
1071_2023-04-01,1.7392609841013214
1071_2023-05-01,1.8079497822183994
1071_2023-06-01,1.8007650249141207
1073_2022-11-01,6.537007413143865
1073_2022-12-01,6.538978201908176
1073_2023-01-01,6.517923050729416
1073_2023-02-01,6.458630260049092
1073_2023-03-01,6.504623129450021
1073_2023-04-01,6.573012264387174
1073_2023-05-01,6.5654958408776505
1073_2023-06-01,6.57351634427509
1075_2022-11-01,0.9290723615300133
1075_2022-12-01,0.9404331367970405
1075_2023-01-01,0.9434465297265837
1075_2023-02-01,0.9766281751382899
1075_2023-03-01,0.9750504893134615
1075_2023-04-01,0.9605687541683028
1075_2023-05-01,0.9791716482988163
1075_2023-06-01,0.9722110784644472
1077_2022-11-01,4.1123327297377505
1077_2022-12-01,4.084395394748435
1077_2023-01-01,4.018166208620414
1077_2023-02-01,4.013079807956938
1077_2023-03-01,4.05568749995246
1077_2023-04-01,4.053545777040596
1077_2023-05-01,4.072684011184458
1077_2023-06-01,4.097194588827143
1079_2022-11-01,1.3279301944444697
1079_2022-12-01,1.3223771418499781
1079_2023-01-01,1.3284342290657603
1079_2023-02-01,1.3358962795777722
1079_2023-03-01,1.3565884457140536
1079_2023-04-01,1.3628923431879247
1079_2023-05-01,1.3461513021741225
1079_2023-06-01,1.3508163326722593
1081_2022-11-01,4.050257071324013
1081_2022-12-01,4.0548753569998794
1081_2023-01-01,3.9913281798504654
1081_2023-02-01,3.972451860722874
1081_2023-03-01,3.9720069919642813
1081_2023-04-01,3.9966975250258527
1081_2023-05-01,3.9911686399185227
1081_2023-06-01,3.9946008251915086
1083_2022-11-01,2.9572886682070276
1083_2022-12-01,2.9542933806584815
1083_2023-01-01,2.8758523383909527
1083_2023-02-01,2.858448808266842
1083_2023-03-01,2.85812181247788
1083_2023-04-01,2.864810716485624
1083_2023-05-01,2.8655517945734443
1083_2023-06-01,2.917380298858252
1085_2022-11-01,1.364683449692346
1085_2022-12-01,1.358384757890568
1085_2023-01-01,1.3667967734710225
1085_2023-02-01,1.423811314707205
1085_2023-03-01,1.4189661293583322
1085_2023-04-01,1.4287473460827809
1085_2023-05-01,1.4382244342095336
1085_2023-06-01,1.408236237396891
1087_2022-11-01,1.8750894600291816
1087_2022-12-01,1.8660887355462727
1087_2023-01-01,1.8861517365957348
1087_2023-02-01,1.859983591045011
1087_2023-03-01,1.8745271840195674
1087_2023-04-01,1.8784287882517943
1087_2023-05-01,1.8729112811302715
1087_2023-06-01,1.8403554642052178
1089_2022-11-01,6.5851589047003625
1089_2022-12-01,6.578826813333882
1089_2023-01-01,6.4712392177665725
1089_2023-02-01,6.440198049719604
1089_2023-03-01,6.481078014035123
1089_2023-04-01,6.485072535853559
1089_2023-05-01,6.475245556938949
1089_2023-06-01,6.496158269072744
1091_2022-11-01,1.343264773572224
1091_2022-12-01,1.3531033650895115
1091_2023-01-01,1.3596698815248376
1091_2023-02-01,1.3763994547809668
1091_2023-03-01,1.3858606449545534
1091_2023-04-01,1.3877703014884606
1091_2023-05-01,1.4011609969012997
1091_2023-06-01,1.4150893651393344
1093_2022-11-01,1.5750516737117035
1093_2022-12-01,1.5641371347917643
1093_2023-01-01,1.5512073186514619
1093_2023-02-01,1.585251624242289
1093_2023-03-01,1.6323106266527267
1093_2023-04-01,1.650799708454495
1093_2023-05-01,1.6441703278619197
1093_2023-06-01,1.6551178096236026
1095_2022-11-01,2.7554116621066234
1095_2022-12-01,2.7571833892656374
1095_2023-01-01,2.7392835491511924
1095_2023-02-01,2.70217536003139
1095_2023-03-01,2.71533159504674
1095_2023-04-01,2.7278028883681635
1095_2023-05-01,2.7270331152980987
1095_2023-06-01,2.7425853668178273
1097_2022-11-01,4.0814562798979654
1097_2022-12-01,4.079212498767281
1097_2023-01-01,3.995689921722139
1097_2023-02-01,4.042020658061909
1097_2023-03-01,4.04408428093663
1097_2023-04-01,4.075383340998165
1097_2023-05-01,4.044836843699484
1097_2023-06-01,4.05582891620474
1099_2022-11-01,1.102201600048138
1099_2022-12-01,1.0818683351079854
1099_2023-01-01,1.0906493125867243
1099_2023-02-01,1.0669453415882986
1099_2023-03-01,1.0835508657266464
1099_2023-04-01,1.095245204283887
1099_2023-05-01,1.0813770475573268
1099_2023-06-01,1.0805030639042583
1101_2022-11-01,4.785433937599657
1101_2022-12-01,4.852811754527563
1101_2023-01-01,4.8493250180309495
1101_2023-02-01,4.714376437172089
1101_2023-03-01,4.659694030729041
1101_2023-04-01,4.706053204815646
1101_2023-05-01,4.6850321857216795
1101_2023-06-01,4.71126023150363
1103_2022-11-01,3.0007082903286615
1103_2022-12-01,2.998965871972059
1103_2023-01-01,2.981562188225517
1103_2023-02-01,2.944604685540866
1103_2023-03-01,2.9692239087493104
1103_2023-04-01,3.0171002663476703
1103_2023-05-01,3.0114415657438522
1103_2023-06-01,3.0247872078725377
1105_2022-11-01,0.6643020027943528
1105_2022-12-01,0.6378975082536686
1105_2023-01-01,0.6381970276716769
1105_2023-02-01,0.6834739273538566
1105_2023-03-01,0.6766608053512645
1105_2023-04-01,0.668334399112431
1105_2023-05-01,0.6896404792564589
1105_2023-06-01,0.6732810172753709
1107_2022-11-01,0.7729707837837658
1107_2022-12-01,0.7660117288708799
1107_2023-01-01,0.7594852775292017
1107_2023-02-01,0.7497264752059534
1107_2023-03-01,0.7625720013827584
1107_2023-04-01,0.7439861319638107
1107_2023-05-01,0.7423729142239712
1107_2023-06-01,0.7489414618682624
1109_2022-11-01,1.976863813061613
1109_2022-12-01,1.9555558754773017
1109_2023-01-01,1.9239615376113652
1109_2023-02-01,1.9333814069929762
1109_2023-03-01,1.9459104959183813
1109_2023-04-01,1.938377697341612
1109_2023-05-01,1.9452236413489057
1109_2023-06-01,1.9579283894464712
1111_2022-11-01,5.486045199086598
1111_2022-12-01,5.602972722291809
1111_2023-01-01,5.637089907328943
1111_2023-02-01,5.636626249100415
1111_2023-03-01,5.654979752657839
1111_2023-04-01,5.407007685457574
1111_2023-05-01,5.535249801395124
1111_2023-06-01,5.483565293777465
1113_2022-11-01,2.5262819964798604
1113_2022-12-01,2.5012294915138322
1113_2023-01-01,2.5093403601903237
1113_2023-02-01,2.436201603764798
1113_2023-03-01,2.465436857984327
1113_2023-04-01,2.4912950222025216
1113_2023-05-01,2.5082684582380006
1113_2023-06-01,2.5402900669560804
1115_2022-11-01,2.981524882608053
1115_2022-12-01,2.975961838607175
1115_2023-01-01,2.934476868241007
1115_2023-02-01,2.9183393934065953
1115_2023-03-01,2.9469465425536874
1115_2023-04-01,2.9570926907796444
1115_2023-05-01,2.9464252143687437
1115_2023-06-01,2.944626311461513
1117_2022-11-01,7.436998422477019
1117_2022-12-01,7.464404319372446
1117_2023-01-01,7.330478431790756
1117_2023-02-01,7.17862014291112
1117_2023-03-01,7.2343240040739545
1117_2023-04-01,7.308071711477031
1117_2023-05-01,7.396493502396829
1117_2023-06-01,7.403851851852811
1119_2022-11-01,1.0239290771440754
1119_2022-12-01,1.0064787357370812
1119_2023-01-01,0.9858177473673314
1119_2023-02-01,0.9837767056405845
1119_2023-03-01,0.9848858676606465
1119_2023-04-01,1.0185249091098045
1119_2023-05-01,1.0105658562629494
1119_2023-06-01,0.9912582551291184
1121_2022-11-01,1.696134743729723
1121_2022-12-01,1.689821161564585
1121_2023-01-01,1.6774963562211755
1121_2023-02-01,1.6715854120076143
1121_2023-03-01,1.6749660200742307
1121_2023-04-01,1.6854364052833144
1121_2023-05-01,1.6852850196338836
1121_2023-06-01,1.692470768725138
1123_2022-11-01,3.8648444399770416
1123_2022-12-01,3.8562752947547434
1123_2023-01-01,3.8403871236407094
1123_2023-02-01,3.841355751558811
1123_2023-03-01,3.7920521873611377
1123_2023-04-01,3.764257202333503
1123_2023-05-01,3.8153608276762014
1123_2023-06-01,3.8169784899798143
1125_2022-11-01,4.167309294130403
1125_2022-12-01,3.579204047133497
1125_2023-01-01,3.4078319500135614
1125_2023-02-01,2.760377812453123
1125_2023-03-01,2.853342554840008
1125_2023-04-01,3.5455882966858714
1125_2023-05-01,3.6729714020525037
1125_2023-06-01,3.775121522277368
1127_2022-11-01,1.647386387770807
1127_2022-12-01,1.6408884393471412
1127_2023-01-01,1.628276831761702
1127_2023-02-01,1.5914701158221307
1127_2023-03-01,1.5931845718257343
1127_2023-04-01,1.5961720460971531
1127_2023-05-01,1.5902816286035069
1127_2023-06-01,1.587946280129997
1129_2022-11-01,0.9940187939131916
1129_2022-12-01,1.0033163093139632
1129_2023-01-01,0.996854730480776
1129_2023-02-01,0.9899896008544202
1129_2023-03-01,1.0097869495527383
1129_2023-04-01,1.0148627479942405
1129_2023-05-01,0.9886859196984702
1129_2023-06-01,0.9993058775476361
1131_2022-11-01,1.1179922821375337
1131_2022-12-01,1.137015241907718
1131_2023-01-01,1.1405372682906407
1131_2023-02-01,1.1555479242439062
1131_2023-03-01,1.1351895615010474
1131_2023-04-01,1.1706987632362376
1131_2023-05-01,1.1675330961584538
1131_2023-06-01,1.1466682746524377
1133_2022-11-01,3.381823109365183
1133_2022-12-01,3.307543253161317
1133_2023-01-01,3.215948965728018
1133_2023-02-01,3.1539416608191635
1133_2023-03-01,3.151307652155465
1133_2023-04-01,3.067596163199608
1133_2023-05-01,3.003921277186322
1133_2023-06-01,2.9302753212980277
2013_2022-11-01,0.9015548938974884
2013_2022-12-01,0.7806419198044766
2013_2023-01-01,0.7945067473990863
2013_2023-02-01,0.8232750577354758
2013_2023-03-01,0.7963300809156766
2013_2023-04-01,0.8169895916412651
2013_2023-05-01,0.7974427435002174
2013_2023-06-01,0.7545274079549439
2016_2022-11-01,1.2708332218225922
2016_2022-12-01,1.2702729214755604
2016_2023-01-01,1.2806889169319107
2016_2023-02-01,1.171239887235465
2016_2023-03-01,1.1847677609293787
2016_2023-04-01,1.1668863925397077
2016_2023-05-01,1.1454245247993546
2016_2023-06-01,1.1767513233317815
2020_2022-11-01,6.805552331711725
2020_2022-12-01,6.79401259819906
2020_2023-01-01,6.806318344929562
2020_2023-02-01,6.727578268689896
2020_2023-03-01,6.814181887434033
2020_2023-04-01,6.807286823464209
2020_2023-05-01,6.835598281622355
2020_2023-06-01,6.823769620596932
2050_2022-11-01,0.8422707364637196
2050_2022-12-01,0.8504257261746783
2050_2023-01-01,0.8204309778993457
2050_2023-02-01,0.8534559374700801
2050_2023-03-01,0.8425637676754031
2050_2023-04-01,0.8296069195475626
2050_2023-05-01,0.8361099219072918
2050_2023-06-01,0.8610801436241816
2060_2022-11-01,11.842721481680783
2060_2022-12-01,11.744323484133357
2060_2023-01-01,12.088068515407459
2060_2023-02-01,9.99544868628049
2060_2023-03-01,10.228693309955307
2060_2023-04-01,11.062510782660214
2060_2023-05-01,11.502169187354271
2060_2023-06-01,12.255118416826546
2068_2022-11-01,14.031503629096928
2068_2022-12-01,14.326160866402304
2068_2023-01-01,13.671268446530199
2068_2023-02-01,13.753412958654518
2068_2023-03-01,13.78027153906238
2068_2023-04-01,13.787655513623271
2068_2023-05-01,13.776068732323944
2068_2023-06-01,13.827701130317244
2070_2022-11-01,1.7633745767354407
2070_2022-12-01,1.7192118803592158
2070_2023-01-01,1.7273497705611767
2070_2023-02-01,1.7186963075169162
2070_2023-03-01,1.7681118343525182
2070_2023-04-01,1.8970649248287677
2070_2023-05-01,1.8802730663950207
2070_2023-06-01,1.8658623994524841
2090_2022-11-01,3.9727549630326475
2090_2022-12-01,3.9677424294664383
2090_2023-01-01,3.9766361866421316
2090_2023-02-01,3.7650760815482904
2090_2023-03-01,3.7966155072294856
2090_2023-04-01,3.8619846188823455
2090_2023-05-01,3.878129596073844
2090_2023-06-01,3.8780946459156778
2100_2022-11-01,5.483655315875934
2100_2022-12-01,5.583539295851356
2100_2023-01-01,6.03902453544165
2100_2023-02-01,4.8902076394196925
2100_2023-03-01,4.854695143568231
2100_2023-04-01,5.005065696923307
2100_2023-05-01,4.9752562568934025
2100_2023-06-01,4.950580326336446
2105_2022-11-01,5.02448312273494
2105_2022-12-01,5.0796055343422655
2105_2023-01-01,5.066135972278977
2105_2023-02-01,4.922933113945017
2105_2023-03-01,4.912260372167161
2105_2023-04-01,5.00705817343786
2105_2023-05-01,4.93125383162654
2105_2023-06-01,4.941778289218035
2110_2022-11-01,4.02253947093272
2110_2022-12-01,4.030094366393807
2110_2023-01-01,4.044560116215353
2110_2023-02-01,3.978872532993939
2110_2023-03-01,3.9920825792927683
2110_2023-04-01,4.001656512264316
2110_2023-05-01,3.9919728364647313
2110_2023-06-01,4.034765011221025
2122_2022-11-01,5.613558353787372
2122_2022-12-01,5.966393689327716
2122_2023-01-01,5.91608012193072
2122_2023-02-01,5.9819266460469915
2122_2023-03-01,5.946206643081891
2122_2023-04-01,5.9601259506286235
2122_2023-05-01,5.923611767412622
2122_2023-06-01,5.741996315737441
2130_2022-11-01,5.8601362437514855
2130_2022-12-01,5.85623484570081
2130_2023-01-01,5.840817572468593
2130_2023-02-01,5.894763469911448
2130_2023-03-01,5.920807950598677
2130_2023-04-01,5.953311068687672
2130_2023-05-01,5.994173261402365
2130_2023-06-01,6.0004377135282105
2150_2022-11-01,2.7913186713616223
2150_2022-12-01,2.8696877378186176
2150_2023-01-01,2.8792919870730613
2150_2023-02-01,2.7617073708954383
2150_2023-03-01,2.745077768985977
2150_2023-04-01,2.763194325339613
2150_2023-05-01,2.7438880861756836
2150_2023-06-01,2.78009116285318
2164_2022-11-01,4.058229947522459
2164_2022-12-01,4.010487280768017
2164_2023-01-01,4.039539059389247
2164_2023-02-01,4.060052037754561
2164_2023-03-01,3.9530898336260085
2164_2023-04-01,4.292168393767424
2164_2023-05-01,4.283273658822661
2164_2023-06-01,4.28053626731079
2170_2022-11-01,5.7795991013463155
2170_2022-12-01,5.775732238330972
2170_2023-01-01,5.6260794207584
2170_2023-02-01,5.68272721443584
2170_2023-03-01,5.709764858585314
2170_2023-04-01,5.754116750448756
2170_2023-05-01,5.740444272168897
2170_2023-06-01,5.749800818870074
2180_2022-11-01,1.5987531213473167
2180_2022-12-01,1.591948200623698
2180_2023-01-01,1.593516186260903
2180_2023-02-01,1.5205409941855301
2180_2023-03-01,1.5132081313674972
2180_2023-04-01,1.5110120475952433
2180_2023-05-01,1.5249988973331712
2180_2023-06-01,1.5395671510804032
2185_2022-11-01,1.3320391333756967
2185_2022-12-01,1.3467230507276768
2185_2023-01-01,1.3718070107790004
2185_2023-02-01,1.3109283733630495
2185_2023-03-01,1.3045635563866746
2185_2023-04-01,1.3306583311908098
2185_2023-05-01,1.3441560331926625
2185_2023-06-01,1.3359245301606912
2188_2022-11-01,0.49527967153262575
2188_2022-12-01,0.5022941232595092
2188_2023-01-01,0.4859103560073176
2188_2023-02-01,0.4177413211348484
2188_2023-03-01,0.4369093427048647
2188_2023-04-01,0.43731344718836174
2188_2023-05-01,0.44324204417114177
2188_2023-06-01,0.45329392823859727
2195_2022-11-01,3.2125265561241587
2195_2022-12-01,3.246671888259167
2195_2023-01-01,3.1514819273671812
2195_2023-02-01,3.062739926984995
2195_2023-03-01,3.042202644858317
2195_2023-04-01,3.041720550103069
2195_2023-05-01,3.136828055593386
2195_2023-06-01,3.1290625676803012
2198_2022-11-01,3.6674951111551284
2198_2022-12-01,3.690956607961893
2198_2023-01-01,3.6472595205158465
2198_2023-02-01,3.633943440996188
2198_2023-03-01,3.674633380603162
2198_2023-04-01,3.6709109799783906
2198_2023-05-01,3.681986361498151
2198_2023-06-01,3.68766632578078
2220_2022-11-01,6.186904369454639
2220_2022-12-01,6.206469105712641
2220_2023-01-01,6.160825151497033
2220_2023-02-01,6.013469410445154
2220_2023-03-01,6.065040150125912
2220_2023-04-01,6.136119637466831
2220_2023-05-01,6.081288851037425
2220_2023-06-01,6.106507898808188
2230_2022-11-01,6.512581629871173
2230_2022-12-01,6.573837341792331
2230_2023-01-01,6.194507457873523
2230_2023-02-01,5.96217545560929
2230_2023-03-01,6.118436269680024
2230_2023-04-01,6.13207914330303
2230_2023-05-01,6.036072028052107
2230_2023-06-01,6.237748120981476
2240_2022-11-01,3.9952446994617588
2240_2022-12-01,3.9870212648463363
2240_2023-01-01,4.049032437281843
2240_2023-02-01,4.168236261703961
2240_2023-03-01,4.325843633665116
2240_2023-04-01,4.3964086743662
2240_2023-05-01,4.384264673343208
2240_2023-06-01,4.37877209624498
2275_2022-11-01,5.359623463066396
2275_2022-12-01,5.303545435381925
2275_2023-01-01,5.31725179551356
2275_2023-02-01,5.341574901842648
2275_2023-03-01,5.351635770134792
2275_2023-04-01,5.3242057065246895
2275_2023-05-01,5.279273579054768
2275_2023-06-01,5.277334247307203
2282_2022-11-01,4.428822254258307
2282_2022-12-01,4.2820111917374275
2282_2023-01-01,4.324215810944003
2282_2023-02-01,4.389872784074971
2282_2023-03-01,4.344730347111303
2282_2023-04-01,4.277897062834242
2282_2023-05-01,4.2659373251957105
2282_2023-06-01,4.26869544745905
2290_2022-11-01,3.002724345382321
2290_2022-12-01,2.878102785888461
2290_2023-01-01,2.818175591302565
2290_2023-02-01,2.649317548830331
2290_2023-03-01,2.704325143334941
2290_2023-04-01,2.7328112337794312
2290_2023-05-01,2.834044102681116
2290_2023-06-01,2.8892754678398984
