row_id,microbusiness_density
1025_2023-05-01,1.4917953117000606
1025_2023-06-01,1.7514941900088619
1027_2022-11-01,1.6111873298104036
1027_2022-12-01,1.5446630328933295
1027_2023-01-01,1.5065962274520033
1027_2023-02-01,1.5160245819348603
1027_2023-03-01,1.5064219254470066
1027_2023-04-01,1.5348662672176732
1027_2023-05-01,1.53481376554815
1027_2023-06-01,1.5632829902183156
1029_2022-11-01,1.3364783403937233
1029_2022-12-01,1.3364068750009586
1029_2023-01-01,1.422454194580658
1029_2023-02-01,1.4316897061389477
1029_2023-03-01,1.4318319758386615
1029_2023-04-01,1.4924913740024783
1029_2023-05-01,1.4665809559472769
1029_2023-06-01,1.4838130632774638
1031_2022-11-01,2.27755458574694
1031_2022-12-01,2.313212716860401
1031_2023-01-01,2.3072888078396607
1031_2023-02-01,2.303328995980707
1031_2023-03-01,2.372045974490274
1031_2023-04-01,2.3723184699640623
1031_2023-05-01,2.335639413799238
1031_2023-06-01,2.359625745003024
1033_2022-11-01,2.526719458199722
1033_2022-12-01,2.5669984212608985
1033_2023-01-01,2.590098038912045
1033_2023-02-01,2.61882885982655
1033_2023-03-01,2.678425929223401
1033_2023-04-01,2.6803630832743464
1033_2023-05-01,2.6943529873543546
1033_2023-06-01,2.6985681684302545
1035_2022-11-01,1.0037259336906514
1035_2022-12-01,0.9727239170659704
1035_2023-01-01,0.9887849477849043
1035_2023-02-01,1.001583832393785
1035_2023-03-01,0.9191970598729224
1035_2023-04-01,1.1834157893186852
1035_2023-05-01,1.2646298629072306
1035_2023-06-01,1.0587996708665641
1037_2022-11-01,0.7968975317140055
1037_2022-12-01,0.7858768385909916
1037_2023-01-01,0.7974519371853271
1037_2023-02-01,0.8091032799226553
1037_2023-03-01,0.8535877497402133
1037_2023-04-01,0.853784365217532
1037_2023-05-01,0.9317142911898056
1037_2023-06-01,0.8652221571409491
1039_2022-11-01,1.6913004931003617
1039_2022-12-01,1.6743864656287217
1039_2023-01-01,1.671326638240124
1039_2023-02-01,1.6853660851023142
1039_2023-03-01,1.654667256288937
1039_2023-04-01,1.6584263467482776
1039_2023-05-01,1.6553231249397253
1039_2023-06-01,1.672908597650572
1041_2022-11-01,1.0983292876859305
1041_2022-12-01,1.0517028422331542
1041_2023-01-01,1.0615502758057607
1041_2023-02-01,1.0613137275733016
1041_2023-03-01,1.0798614120665604
1041_2023-04-01,1.0984148951628803
1041_2023-05-01,1.1077276701874943
1041_2023-06-01,1.1170314012494102
1043_2022-11-01,2.689053719495533
1043_2022-12-01,2.6897893130655293
1043_2023-01-01,2.686373217326283
1043_2023-02-01,2.6740336962667794
1043_2023-03-01,2.7674520650000103
1043_2023-04-01,2.708494694822272
1043_2023-05-01,2.6630336474445833
1043_2023-06-01,2.7338469667966745
1045_2022-11-01,1.8134598309842909
1045_2022-12-01,1.8371857084637755
1045_2023-01-01,1.8685067648927889
1045_2023-02-01,2.0164878240374864
1045_2023-03-01,2.069262092134821
1045_2023-04-01,2.045547091934957
1045_2023-05-01,2.0718558121791517
1045_2023-06-01,2.2063347700535085
1047_2022-11-01,1.4756645389914254
1047_2022-12-01,1.4857239635840362
1047_2023-01-01,1.4823679249118253
1047_2023-02-01,1.497149789516618
1047_2023-03-01,1.5276789745769863
1047_2023-04-01,1.520202313437262
1047_2023-05-01,1.5165482357759466
1047_2023-06-01,1.5551051121273127
1049_2022-11-01,2.2622273226556597
1049_2022-12-01,2.28857495495708
1049_2023-01-01,2.2923331188751397
1049_2023-02-01,2.2782964680295295
1049_2023-03-01,2.237284617531317
1049_2023-04-01,2.268901655564087
1049_2023-05-01,2.261790779493373
1049_2023-06-01,2.2509228649035635
1051_2022-11-01,3.326284684346077
1051_2022-12-01,3.272694520178557
1051_2023-01-01,3.2742130223175145
1051_2023-02-01,3.2722595200780575
1051_2023-03-01,3.2486935063478515
1051_2023-04-01,3.276573725009515
1051_2023-05-01,3.2736116346414486
1051_2023-06-01,3.3000749196251493
1053_2022-11-01,2.0145918330755292
1053_2022-12-01,2.0457734546293462
1053_2023-01-01,2.042166841341906
1053_2023-02-01,1.9972255246562294
1053_2023-03-01,1.95221327714212
1053_2023-04-01,2.109848721968832
1053_2023-05-01,2.1202868117886875
1053_2023-06-01,2.1414507294397596
1055_2022-11-01,2.752549207266077
1055_2022-12-01,2.7686795620742224
1055_2023-01-01,2.7586981868191613
1055_2023-02-01,2.805589572695821
1055_2023-03-01,2.9011343949005743
1055_2023-04-01,2.913545653210727
1055_2023-05-01,2.902341272134438
1055_2023-06-01,3.041489048757453
1057_2022-11-01,1.0617472973526048
1057_2022-12-01,1.0686765190570968
1057_2023-01-01,1.0502433658940662
1057_2023-02-01,1.0715694994933056
1057_2023-03-01,1.20894265349775
1057_2023-04-01,1.016693212104107
1057_2023-05-01,1.0244091375261264
1057_2023-06-01,0.9862245915393151
1059_2022-11-01,1.946883997184764
1059_2022-12-01,1.9519717496296032
1059_2023-01-01,1.9773431771221985
1059_2023-02-01,2.080048215338443
1059_2023-03-01,2.1650194845357538
1059_2023-04-01,2.144605916654945
1059_2023-05-01,2.1579330391071485
1059_2023-06-01,2.145586864683112
1061_2022-11-01,1.4777590888993375
1061_2022-12-01,1.4535850042641916
1061_2023-01-01,1.4392382374756854
1061_2023-02-01,1.4731875770578635
1061_2023-03-01,1.4295900944620306
1061_2023-04-01,1.5170174950454733
1061_2023-05-01,1.4977255765931037
1061_2023-06-01,1.5172713392678063
1063_2022-11-01,1.4601581454874442
1063_2022-12-01,1.4606709159082527
1063_2023-01-01,1.4982547952212968
1063_2023-02-01,1.5110519257937403
1063_2023-03-01,1.372149772923583
1063_2023-04-01,1.4795595937988186
1063_2023-05-01,1.5258325765055714
1063_2023-06-01,1.5886035195364239
1065_2022-11-01,1.1152282150544055
1065_2022-12-01,1.106642951269894
1065_2023-01-01,1.1047536003579546
1065_2023-02-01,1.1136894333486396
1065_2023-03-01,1.0611656729499401
1065_2023-04-01,1.0702796666595151
1065_2023-05-01,1.1321854501467525
1065_2023-06-01,1.1500414483657402
1067_2022-11-01,2.4839639897787666
1067_2022-12-01,2.5211848986529612
1067_2023-01-01,2.5055001886976243
1067_2023-02-01,2.528832658835594
1067_2023-03-01,2.566293032382418
1067_2023-04-01,2.5740670085971744
1067_2023-05-01,2.5297281433494176
1067_2023-06-01,2.6036911563085328
1069_2022-11-01,3.3883324362804568
1069_2022-12-01,3.3539197923095494
1069_2023-01-01,3.301839382568962
1069_2023-02-01,3.2057211469740747
1069_2023-03-01,3.208251315453188
1069_2023-04-01,3.163977318807112
1069_2023-05-01,3.15391332267512
1069_2023-06-01,3.1725376529512155
1071_2022-11-01,1.7913540686607843
1071_2022-12-01,1.7940031036275526
1071_2023-01-01,1.791663589217584
1071_2023-02-01,1.7797977281478268
1071_2023-03-01,1.7995838942492255
1071_2023-04-01,1.7655820120923085
1071_2023-05-01,1.8293793325817724
1071_2023-06-01,1.797765241563411
1073_2022-11-01,6.52499298370099
1073_2022-12-01,6.501824962629324
1073_2023-01-01,6.4891992684292275
1073_2023-02-01,6.386206725062043
1073_2023-03-01,6.498969605138146
1073_2023-04-01,6.467230027991537
1073_2023-05-01,6.406473742220163
1073_2023-06-01,6.428266557285747
1075_2022-11-01,0.945412510787212
1075_2022-12-01,0.9546170108928868
1075_2023-01-01,0.9548274412168375
1075_2023-02-01,0.973265219640899
1075_2023-03-01,1.0009868702305496
1075_2023-04-01,1.0194820879895803
1075_2023-05-01,0.9828342032855913
1075_2023-06-01,1.0382994755587913
1077_2022-11-01,3.993781388984986
1077_2022-12-01,3.92807561355133
1077_2023-01-01,3.8429744841821676
1077_2023-02-01,3.7781584438298275
1077_2023-03-01,3.8086853466743835
1077_2023-04-01,3.815858029935438
1077_2023-05-01,3.7918069089325606
1077_2023-06-01,3.840001075330382
1079_2022-11-01,1.3492564926081416
1079_2022-12-01,1.3531690280041537
1079_2023-01-01,1.3612779741583145
1079_2023-02-01,1.353381202092034
1079_2023-03-01,1.3843670544253281
1079_2023-04-01,1.3999884300275767
1079_2023-05-01,1.373069648287934
1079_2023-06-01,1.3848600958154127
1081_2022-11-01,4.02764544029469
1081_2022-12-01,4.0322142874851545
1081_2023-01-01,4.081605675756709
1081_2023-02-01,4.083531898681887
1081_2023-03-01,4.135213534111004
1081_2023-04-01,4.121842659388376
1081_2023-05-01,4.11849117003984
1081_2023-06-01,4.160608044242179
1083_2022-11-01,3.0074379210356934
1083_2022-12-01,3.027610997169634
1083_2023-01-01,2.939116244096253
1083_2023-02-01,2.9361648364256654
1083_2023-03-01,2.94446990635549
1083_2023-04-01,2.943557707446775
1083_2023-05-01,2.962578513539647
1083_2023-06-01,3.02889257021359
1085_2022-11-01,1.3424297818574533
1085_2022-12-01,1.3305469865202795
1085_2023-01-01,1.315277333077082
1085_2023-02-01,1.3217349208405011
1085_2023-03-01,1.33423289364943
1085_2023-04-01,1.3210620700452167
1085_2023-05-01,1.3475743203442296
1085_2023-06-01,1.2704170713949943
1087_2022-11-01,1.9164309665005281
1087_2022-12-01,1.9176978539093155
1087_2023-01-01,1.9435700235189894
1087_2023-02-01,1.9551327173262592
1087_2023-03-01,1.973285042301793
1087_2023-04-01,2.0238935852177895
1087_2023-05-01,1.9853740662206691
1087_2023-06-01,2.0051032575666867
1089_2022-11-01,6.663514038243013
1089_2022-12-01,6.695808485071664
1089_2023-01-01,6.6618769336896335
1089_2023-02-01,6.635041755369846
1089_2023-03-01,6.632329235626069
1089_2023-04-01,6.522145469983023
1089_2023-05-01,6.504503912060733
1089_2023-06-01,6.587534105006558
1091_2022-11-01,1.3818963357766094
1091_2022-12-01,1.3963453911903763
1091_2023-01-01,1.3825127992713477
1091_2023-02-01,1.3908288902971868
1091_2023-03-01,1.386393703376612
1091_2023-04-01,1.3724352474947872
1091_2023-05-01,1.3930449342700921
1091_2023-06-01,1.365668633241589
1093_2022-11-01,1.6623782161760725
1093_2022-12-01,1.6753073811890096
1093_2023-01-01,1.7008324677318434
1093_2023-02-01,1.7180668095577298
1093_2023-03-01,1.6717051106072192
1093_2023-04-01,1.69311080041165
1093_2023-05-01,1.7525670341741135
1093_2023-06-01,1.7612090304890924
1095_2022-11-01,2.7906541449786495
1095_2022-12-01,2.8117444878645426
1095_2023-01-01,2.7931546826101896
1095_2023-02-01,2.7402788526340127
1095_2023-03-01,2.778084203952068
1095_2023-04-01,2.7740645198289404
1095_2023-05-01,2.7756299928336983
1095_2023-06-01,2.8091262124687977
1097_2022-11-01,4.0961774145536305
1097_2022-12-01,4.083614954863295
1097_2023-01-01,3.9409429187607343
1097_2023-02-01,3.9850527070428603
1097_2023-03-01,4.146892128148842
1097_2023-04-01,4.084207426591198
1097_2023-05-01,4.098907068634473
1097_2023-06-01,4.1013040167501815
1099_2022-11-01,1.1273187960616087
1099_2022-12-01,1.139481475282636
1099_2023-01-01,1.1941815850499329
1099_2023-02-01,1.163702962387293
1099_2023-03-01,1.1515975574343005
1099_2023-04-01,1.1757619376432882
1099_2023-05-01,1.205986910387207
1099_2023-06-01,1.176138674293512
1101_2022-11-01,4.781498593172261
1101_2022-12-01,4.8953748506961245
1101_2023-01-01,4.884884901886033
1101_2023-02-01,4.7789000830295345
1101_2023-03-01,4.76707182060108
1101_2023-04-01,4.690853684161186
1101_2023-05-01,4.709077726482097
1101_2023-06-01,4.687955332758106
1103_2022-11-01,3.0518725542887832
1103_2022-12-01,3.0649856094340104
1103_2023-01-01,3.0790244262267086
1103_2023-02-01,3.029047357339386
1103_2023-03-01,2.811227737741649
1103_2023-04-01,2.8984568844596104
1103_2023-05-01,2.8918714212980183
1103_2023-06-01,2.970232819315886
1105_2022-11-01,0.6324414827128024
1105_2022-12-01,0.5920325115752456
1105_2023-01-01,0.552853908176678
1105_2023-02-01,0.565194421523436
1105_2023-03-01,0.6054175032813369
1105_2023-04-01,0.551429964166908
1105_2023-05-01,0.524778928201472
1105_2023-06-01,0.5392210012632571
1107_2022-11-01,0.7745679274195971
1107_2022-12-01,0.7553867245997519
1107_2023-01-01,0.7549860201139149
1107_2023-02-01,0.7330693966597912
1107_2023-03-01,0.7073185003655462
1107_2023-04-01,0.7191016428225001
1107_2023-05-01,0.7374672748994745
1107_2023-06-01,0.7498470918844607
1109_2022-11-01,2.009411156219189
1109_2022-12-01,2.0054749097422975
1109_2023-01-01,1.982636577255061
1109_2023-02-01,2.006183352146476
1109_2023-03-01,2.0137556745789977
1109_2023-04-01,1.9953709596226152
1109_2023-05-01,2.0469474160382504
1109_2023-06-01,2.0282662558111704
1111_2022-11-01,6.377854747526076
1111_2022-12-01,6.728892790096143
1111_2023-01-01,7.444879325229553
1111_2023-02-01,7.894395756170992
1111_2023-03-01,8.43713260671153
1111_2023-04-01,8.084352106778432
1111_2023-05-01,8.464458689462294
1111_2023-06-01,8.490698677471071
1113_2022-11-01,2.5484641416242373
1113_2022-12-01,2.5422955056103373
1113_2023-01-01,2.561927166810435
1113_2023-02-01,2.4852495972717112
1113_2023-03-01,2.54962167939145
1113_2023-04-01,2.563953805908222
1113_2023-05-01,2.5350682396138184
1113_2023-06-01,2.5607934865739344
1115_2022-11-01,3.0048734806231177
1115_2022-12-01,3.0121653954859746
1115_2023-01-01,3.0104692233760377
1115_2023-02-01,2.9805359844278363
1115_2023-03-01,2.9890305221710745
1115_2023-04-01,3.0563112566083626
1115_2023-05-01,3.0267036445147135
1115_2023-06-01,3.0844056818536574
1117_2022-11-01,7.520064518470222
1117_2022-12-01,7.561484693734024
1117_2023-01-01,7.577827477920417
1117_2023-02-01,7.417550393069496
1117_2023-03-01,7.440458537834469
1117_2023-04-01,7.480201628639263
1117_2023-05-01,7.406639335047501
1117_2023-06-01,7.597470062277067
1119_2022-11-01,1.0566135709411326
1119_2022-12-01,1.0471980316558454
1119_2023-01-01,1.018408128187965
1119_2023-02-01,1.027789278688231
1119_2023-03-01,1.0085713310060178
1119_2023-04-01,1.0848356798108432
1119_2023-05-01,1.1135319353382396
1119_2023-06-01,1.0853011954830072
1121_2022-11-01,1.7156421036950789
1121_2022-12-01,1.7267898507729804
1121_2023-01-01,1.7366237987827184
1121_2023-02-01,1.73134439006888
1121_2023-03-01,1.7396187437390283
1121_2023-04-01,1.7556705980261775
1121_2023-05-01,1.7684431919432821
1121_2023-06-01,1.7890811855877833
1123_2022-11-01,3.907303483800381
1123_2022-12-01,3.8979260671858134
1123_2023-01-01,3.9130507658129794
1123_2023-02-01,3.8663997704604784
1123_2023-03-01,3.8414726240381905
1123_2023-04-01,3.8134419305147
1123_2023-05-01,3.7604345430556356
1123_2023-06-01,3.9318900661478122
1125_2022-11-01,3.6105072975674006
1125_2022-12-01,3.1886761647590185
1125_2023-01-01,3.005422671978382
1125_2023-02-01,2.745801514785858
1125_2023-03-01,2.272357279065942
1125_2023-04-01,2.7130887073330534
1125_2023-05-01,2.7594555396153084
1125_2023-06-01,2.811681904748532
1127_2022-11-01,1.6834744324853288
1127_2022-12-01,1.6918876894863624
1127_2023-01-01,1.6727960195419955
1127_2023-02-01,1.6509126460730683
1127_2023-03-01,1.6247657197437957
1127_2023-04-01,1.6467725750201545
1127_2023-05-01,1.6789659425710095
1127_2023-06-01,1.7232342651943913
1129_2022-11-01,0.9684005657207077
1129_2022-12-01,0.9927654266346007
1129_2023-01-01,0.9770395950073477
1129_2023-02-01,0.9864342457663104
1129_2023-03-01,0.9558262242811284
1129_2023-04-01,0.9644585270719134
1129_2023-05-01,0.9885482068246008
1129_2023-06-01,1.043973306511682
1131_2022-11-01,1.07445118243738
1131_2022-12-01,1.074300864373371
1131_2023-01-01,1.0258673901041604
1131_2023-02-01,0.9879759734945169
1131_2023-03-01,1.0860424998146354
1131_2023-04-01,1.0982822455022685
1131_2023-05-01,1.1227166504679833
1131_2023-06-01,1.1717772563266358
1133_2022-11-01,3.980407863825627
1133_2022-12-01,4.468038861321258
1133_2023-01-01,5.035111617255777
1133_2023-02-01,5.750569981622322
1133_2023-03-01,7.382493150884911
1133_2023-04-01,7.006547946813736
1133_2023-05-01,6.397475211445963
1133_2023-06-01,5.550003312286906
2013_2022-11-01,0.8838875742027125
2013_2022-12-01,0.8505539247250106
2013_2023-01-01,0.8449475052543899
2013_2023-02-01,0.8490079431785236
2013_2023-03-01,0.7829486233940677
2013_2023-04-01,0.7832494043980412
2013_2023-05-01,0.8183830367506321
2013_2023-06-01,0.8872925233107486
2016_2022-11-01,1.2433546656180405
2016_2022-12-01,1.264423942468959
2016_2023-01-01,1.2879109609412338
2016_2023-02-01,1.241050542139171
2016_2023-03-01,1.2188117709315394
2016_2023-04-01,1.2192831843105119
2016_2023-05-01,1.198650030036093
2016_2023-06-01,1.199986389475201
2020_2022-11-01,6.849045472862301
2020_2022-12-01,6.781698106025403
2020_2023-01-01,6.747118443645746
2020_2023-02-01,6.600641696541122
2020_2023-03-01,6.732492654495597
2020_2023-04-01,6.681910281833753
2020_2023-05-01,6.682560847426599
2020_2023-06-01,6.726279936649297
2050_2022-11-01,0.84721969791957
2050_2022-12-01,0.8816267043124953
2050_2023-01-01,0.8726252509754118
2050_2023-02-01,0.9161145356189955
2050_2023-03-01,0.8814528057725813
2050_2023-04-01,0.915833829431565
2050_2023-05-01,0.9243159640072787
2050_2023-06-01,0.9414228026153936
2060_2022-11-01,12.8144705548149
2060_2022-12-01,13.236654618889697
2060_2023-01-01,12.035885677079039
2060_2023-02-01,10.214558597358002
2060_2023-03-01,10.711565401610688
2060_2023-04-01,10.532987886971307
2060_2023-05-01,10.355394260868845
2060_2023-06-01,10.126607727996863
2068_2022-11-01,13.957282065067892
2068_2022-12-01,14.191837357006483
2068_2023-01-01,14.012361293098264
2068_2023-02-01,14.112588407872037
2068_2023-03-01,14.393082804473403
2068_2023-04-01,14.436422463873319
2068_2023-05-01,14.644904647482942
2068_2023-06-01,15.062387891021775
2070_2022-11-01,1.6836834428209106
2070_2022-12-01,1.6541991727237202
2070_2023-01-01,1.5958288533444278
2070_2023-02-01,1.5664206023580662
2070_2023-03-01,1.770350310501737
2070_2023-04-01,1.6245103680566784
2070_2023-05-01,1.6827058496478482
2070_2023-06-01,1.6245542122076482
2090_2022-11-01,3.9151242753245614
2090_2022-12-01,3.858243703704653
2090_2023-01-01,3.7866481684911197
2090_2023-02-01,3.5614577974603896
2090_2023-03-01,3.497491348202164
2090_2023-04-01,3.570571372849552
2090_2023-05-01,3.549311721523622
2090_2023-06-01,3.627551272310067
2100_2022-11-01,5.684262360391117
2100_2022-12-01,5.673824573900124
2100_2023-01-01,5.735375908290347
2100_2023-02-01,5.458796955279395
2100_2023-03-01,5.33006130187823
2100_2023-04-01,5.183709828371581
2100_2023-05-01,5.2548014573260255
2100_2023-06-01,5.404003822536736
2105_2022-11-01,5.007627567379646
2105_2022-12-01,5.0621971421594
2105_2023-01-01,5.060690287763603
2105_2023-02-01,4.950662197759919
2105_2023-03-01,5.004508306839132
2105_2023-04-01,4.944681203107447
2105_2023-05-01,5.004419756608965
2105_2023-06-01,4.894047691099095
2110_2022-11-01,4.020735358573842
2110_2022-12-01,4.044648380130634
2110_2023-01-01,4.044628020098039
2110_2023-02-01,4.028852046719783
2110_2023-03-01,4.044820844418516
2110_2023-04-01,3.973766467046592
2110_2023-05-01,4.025370417049764
2110_2023-06-01,4.251071111888137
2122_2022-11-01,5.429562541544322
2122_2022-12-01,5.586231672526626
2122_2023-01-01,5.46267743088932
2122_2023-02-01,5.440709854151355
2122_2023-03-01,5.577518719030619
2122_2023-04-01,5.612871820762837
2122_2023-05-01,5.59688158704517
2122_2023-06-01,4.721515250924277
2130_2022-11-01,5.955772665313786
2130_2022-12-01,6.0118250322527444
2130_2023-01-01,6.064380184121143
2130_2023-02-01,6.127068857411866
2130_2023-03-01,6.209456493071709
2130_2023-04-01,6.144121866510051
2130_2023-05-01,6.265208578395183
2130_2023-06-01,6.229686853889903
2150_2022-11-01,2.8093952623728975
2150_2022-12-01,2.840508900309476
2150_2023-01-01,2.8118742543553448
2150_2023-02-01,2.713271730927566
2150_2023-03-01,2.8050807345381155
2150_2023-04-01,2.696085975787107
2150_2023-05-01,2.617058028233486
2150_2023-06-01,2.688682516733716
2164_2022-11-01,4.563762096777058
2164_2022-12-01,4.621618644239443
2164_2023-01-01,4.586848847156898
2164_2023-02-01,4.678011513242645
2164_2023-03-01,4.158876797339541
2164_2023-04-01,5.975417737819001
2164_2023-05-01,5.825294277118383
2164_2023-06-01,5.621229492825581
2170_2022-11-01,5.753222481087429
2170_2022-12-01,5.773018605017128
2170_2023-01-01,5.803217683021555
2170_2023-02-01,5.842091246377664
2170_2023-03-01,5.936980379179564
2170_2023-04-01,6.080508613413596
2170_2023-05-01,5.997574513149473
2170_2023-06-01,6.049216461881164
2180_2022-11-01,1.5370823208349789
2180_2022-12-01,1.4890728894410132
2180_2023-01-01,1.458230387516694
2180_2023-02-01,1.3805425341390158
2180_2023-03-01,1.3782732392393504
2180_2023-04-01,1.330943649009122
2180_2023-05-01,1.3602740306382968
2180_2023-06-01,1.359561341009056
2185_2022-11-01,1.2809239138385546
2185_2022-12-01,1.246186166768301
2185_2023-01-01,1.2197357849560997
2185_2023-02-01,1.161783442465953
2185_2023-03-01,1.1594223973064086
2185_2023-04-01,1.1585475217940373
2185_2023-05-01,1.2421303668450472
2185_2023-06-01,1.2987881012082583
2188_2022-11-01,0.5237521123628338
2188_2022-12-01,0.5635303350487088
2188_2023-01-01,0.5434014531112397
2188_2023-02-01,0.5030917241271003
2188_2023-03-01,0.5429321173462718
2188_2023-04-01,0.542839184373125
2188_2023-05-01,0.5827778180848813
2188_2023-06-01,0.6426830086898631
2195_2022-11-01,3.1322142729511655
2195_2022-12-01,3.212455140639859
2195_2023-01-01,3.1312444996417663
2195_2023-02-01,3.007200770309262
2195_2023-03-01,3.009989235325104
2195_2023-04-01,3.1296411703734863
2195_2023-05-01,3.088700692960541
2195_2023-06-01,3.0473820803158915
2198_2022-11-01,3.6103978759409645
2198_2022-12-01,3.7529849035911784
2198_2023-01-01,3.6920027957994073
2198_2023-02-01,3.651668292679156
2198_2023-03-01,3.7332917718318477
2198_2023-04-01,3.6930821564642304
2198_2023-05-01,3.572247063832144
2198_2023-06-01,3.5722378885647825
2220_2022-11-01,6.2228960087161935
2220_2022-12-01,6.282094426473009
2220_2023-01-01,6.209362343026427
2220_2023-02-01,6.091551468847684
2220_2023-03-01,6.047778306993404
2220_2023-04-01,6.018287508632682
2220_2023-05-01,6.18004372545456
2220_2023-06-01,5.989726610184729
2230_2022-11-01,6.572983423600878
2230_2022-12-01,6.643819749701155
2230_2023-01-01,6.047221173084774
2230_2023-02-01,5.848489219219552
2230_2023-03-01,5.736237685703104
2230_2023-04-01,5.630324449789315
2230_2023-05-01,6.005411871339552
2230_2023-06-01,6.196215376950445
2240_2022-11-01,4.195885845667348
2240_2022-12-01,4.218888411551186
2240_2023-01-01,4.317539765940502
2240_2023-02-01,4.417781854416919
2240_2023-03-01,4.557595085830372
2240_2023-04-01,4.814695208975712
2240_2023-05-01,4.71791402339149
2240_2023-06-01,5.034142916772118
2275_2022-11-01,5.213879086776294
2275_2022-12-01,5.205862492363745
2275_2023-01-01,5.246631069069971
2275_2023-02-01,5.288093586203748
2275_2023-03-01,5.678741779160046
2275_2023-04-01,5.525378312721131
2275_2023-05-01,5.164401055774728
2275_2023-06-01,5.010583908272294
2282_2022-11-01,4.395107144256478
2282_2022-12-01,4.388025363550238
2282_2023-01-01,4.1977763819801615
2282_2023-02-01,4.166598240172444
2282_2023-03-01,4.5620910988945695
2282_2023-04-01,4.137603865339351
2282_2023-05-01,4.298378212139187
2282_2023-06-01,4.2879265965042626
2290_2022-11-01,3.1068104236387115
2290_2022-12-01,3.131319129654921
2290_2023-01-01,3.1286929832021704
2290_2023-02-01,3.0519183191303836
2290_2023-03-01,3.2365117461037327
2290_2023-04-01,3.341156112709358
2290_2023-05-01,3.213253828269748
2290_2023-06-01,3.3951019457227662
4001_2022-11-01,4.959229142282017
